,Year,Organization,Type,Designation,Standing,Allocation
374,2013,Arab Student Union,SAG,Cultural & Identity/International RSO,3,450.0
375,2013,Argentine Tango Club of Berkeley,SAG,Performing Arts RSO,3,310.0
376,2013,Armenian Student Association,SAG,Cultural & Identity/International RSO,31,2797.0
377,2013,ASCEND,SAG,Professional RSO,5,0.0
378,2013,"Asha for Education, Berkeley",SAG,Service RSO,9,750.0
379,2013,Asian Pacific American Coalition,SAG,Cultural & Identity/Cultural & Ethnic RSO,14,1712.0
380,2013,Association for Muslim Professional Development,SAG,Professional RSO,7,666.0
381,2013,Association of Psychology Undergraduates,SAG,Departmental RSO,14,150.0
382,2013,Azaad,SAG,Performing Arts RSO,1,0.0
383,2013,Ballet Company at Berkeley,SAG,Performing Arts RSO,2,0.0
384,2013,"BAMN - Coalition to Defend Affirmative Action, Integration, and Immigrant Rights and Fight for Equality By Any Means Necessary",SAG,Political & Advocacy RSO,15,3065.0
385,2013,Bengali Students Association,SAG,Cultural & Identity/International RSO,1,150.0
386,2013,BerKast,SAG,Media & Film RSO,1,150.0
387,2013,Berkeley Ballroom Dancers,SAG,Performing Arts RSO,10,1311.0
388,2013,Berkeley Bhangra Club,SAG,Performing Arts RSO,6,0.0
389,2013,Berkeley Carillon Guild,SAG,Performing Arts RSO,10,530.0
390,2013,Society for Conservation Biology Berkeley Chapter,SAG,Environmental & Sustainability RSO,1,150.0
391,2013,Berkeley Chinese Students and Scholars Association,SAG,Cultural & Identity/International RSO,9,0.0
392,2013,Berkeley College Republicans,SAG,Political & Advocacy RSO,18,3060.0
393,2013,Berkeley Consulting,SAG,Professional RSO,14,0.0
394,2013,Berkeley Environmental Economics and Policy Students,SAG,Departmental RSO,1,0.0
395,2013,The Berkeley Forum,SAG,Professional RSO,2,0.0
396,2013,The Berkeley Group,SAG,Professional RSO,11,918.0
397,2013,Berkeley Investment Group,SAG,Professional RSO,2,0.0
398,2013,Berkeley Legal Studies Association,SAG,Academic RSO,14,150.0
399,2013,National Organization for Women,SAG,Cultural & Identity/Women Interest RSO,15,1200.0
400,2013,Berkeley Organization for Animal Advocacy,SAG,Political & Advocacy RSO,14,918.0
401,2013,Berkeley Undergraduate Sociology Association,SAG,Departmental RSO,6,150.0
402,2013,Berkeley Women in Business,SAG,Cultural & Identity/Women Interest RSO,11,150.0
403,2013,Mirai Collective,SAG,Arts RSO,4,627.0
404,2013,Bioengineering Honor Society,SAG,Academic RSO,11,0.0
405,2013,Black Student Union,SAG,Cultural & Identity/Cultural & Ethnic RSO,4,212.0
406,2013,Black Students in Health Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,1,150.0
407,2013,Blues at Berkeley,SAG,Performing Arts RSO,2,300.0
408,2013,Cal Actuarial League,SAG,Professional RSO,9,0.0
409,2013,Cal Animage Alpha,SAG,Media & Film RSO,3,350.0
410,2013,Cal Berkeley Democrats,SAG,Political & Advocacy RSO,16,4656.0
411,2013,Cal Dragon Boat,SAG,Recreational RSO,9,500.0
412,2013,Cal Hawai'i Club,SAG,Cultural & Identity/Cultural & Ethnic RSO,27,1838.0
413,2013,Cal Hiking and Outdoor Society,SAG,Recreational RSO,63,559.0
414,2013,Cal in the Capital,SAG,Service RSO,36,2033.0
415,2013,Institute of Transportation Engineers at Berkeley,SAG,Academic RSO,7,0.0
416,2013,Cal Japan Club,SAG,Cultural & Identity/Cultural & Ethnic RSO,6,369.0
417,2013,Cal Pre-Vet Club,SAG,Academic RSO,4,300.0
418,2013,Cal Taiko,SAG,Performing Arts RSO,9,500.0
419,2013,Cal Running Club,SAG,Recreational RSO,3,40.0
420,2013,CalSlam,SAG,Performing Arts RSO,10,255.0
421,2013,Cal Student Assistance for Public Health,SAG,Service RSO,1,150.0
422,2013,Cal Undergraduate Public Health Coalition,SAG,Academic RSO,10,1448.0
423,2013,California Mock Trial,SAG,Academic RSO,14,5091.0
424,2013,CalSol,SAG,Professional RSO,16,0.0
425,2013,Campus League of Puzzlers,SAG,Recreational RSO,1,150.0
426,2013,Capital Investments at Berkeley,SAG,Professional RSO,1,150.0
427,2013,Catholic Students at Cal - Newman Hall,SAG,Spiritual RSO,2,300.0
428,2013,Chabad Jewish Student Group at Berkeley,SAG,Spiritual RSO,5,160.0
429,2013,Chinese Instrumental Society,SAG,Performing Arts RSO,1,150.0
430,2013,Chinese People Union,SAG,Cultural & Identity/International RSO,10,995.0
431,2013,Chinese Student Association,SAG,Cultural & Identity/International RSO,24,2000.0
432,2013,Christians United for Israel at Berkeley,SAG,Political & Advocacy RSO,1,150.0
433,2013,Circle K International,SAG,Service RSO,19,2945.0
434,2013,CNMAT Users Group,SAG,Academic RSO,1,0.0
435,2013,Cognitive Science Students Association,SAG,Academic RSO,15,150.0
436,2013,College Ski and Snowboard Club,SAG,Recreational RSO,15,0.0
437,2013,Committee for Korea Studies,SAG,Cultural & Identity/International RSO,9,150.0
438,2013,Common Cause of Berkeley,SAG,Political & Advocacy RSO,2,80.0
439,2013,Computer Science Undergraduate Association,SAG,Academic RSO,39,1607.0
440,2013,The Conscious Network,SAG,Spiritual RSO,1,131.0
441,2013,CRSSO - Conservation & Resource Studies Student Organization,SAG,Environmental & Sustainability RSO,4,136.0
442,2013,Consult Your Community (CYC) at Berkeley,SAG,Professional RSO,1,150.0
443,2013,Cooking Club,SAG,Professional RSO,6,446.0
444,2013,Creative Applications to Life in Origami,SAG,Arts RSO,4,892.0
445,2013,Crossroads Christian Fellowship: Chinese for Christ Berkeley Church,SAG,Recreational RSO,5,167.0
446,2013,Crosstalk,SAG,Spiritual RSO,1,150.0
447,2013,Cultural Connections of Berkeley,SAG,Cultural & Identity/Cultural & Ethnic RSO,1,150.0
448,2013,Curling Club at Berkeley,SAG,Recreational RSO,1,150.0
449,2013,Danceworx,SAG,Performing Arts RSO,17,1755.0
450,2013,Danza In Xochitl In Cuicatl,SAG,Cultural & Identity/International RSO,1,150.0
451,2013,DeCadence,SAG,Performing Arts RSO,14,668.0
452,2013,Delta Phi Epsilon Co-ed Professional Foreign Service Fraternity,SAG,Professional RSO,11,0.0
453,2013,Delta Sigma Pi,SAG,Professional RSO,8,1188.0
454,2013,Derivatives Trading Group,SAG,Professional RSO,1,150.0
455,2013,Dil Se,SAG,Performing Arts RSO,5,629.0
456,2013,Dwinelle Hall Breakers,SAG,Recreational RSO,1,150.0
457,2013,East Asian General Member Association,SAG,Cultural & Identity/International RSO,1,0.0
458,2013,East Asian Languages & Cultures Undergraduate Student Association,SAG,Cultural & Identity/International RSO,4,0.0
459,2013,Education Undergraduates,SAG,Academic RSO,7,250.0
460,2013,EOP Student Association,SAG,Departmental RSO,1,150.0
461,2013,Eggster Organization,SAG,Service RSO,13,1600.0
462,2013,EGO (Cal's Traditional Korean Percussion Group),SAG,Performing Arts RSO,3,450.0
463,2013,elecTONIC,SAG,Recreational RSO,6,446.0
464,2013,Enactus of Berkeley,SAG,Professional RSO,2,300.0
465,2013,Engineering Student Council,SAG,Departmental RSO,21,27096.0
466,2013,ENvision at Berkeley,SAG,Professional RSO,2,250.0
467,2013,Eritrean Student Association,SAG,Cultural & Identity/International RSO,1,150.0
468,2013,Gaming at Berkeley,SAG,Recreational RSO,2,185.0
469,2013,"Somali, Ethiopian, Eritrean, South Sudanese, Sudanese Association (SEE§A)",SAG,Cultural & Identity/International RSO,18,1000.0
470,2013,Fashion and Student Trends,SAG,Arts RSO,2,1800.0
471,2013,Fei Tian Dancers,SAG,Performing Arts RSO,10,334.0
472,2013,Fellowship in Christ in Berkeley,SAG,Spiritual RSO,8,268.0
473,2013,Foresight Pre-Optometry Club,SAG,Academic RSO,22,857.0
474,2013,Formula SAE (Society of Automotive Engineers),SAG,Academic RSO,1,0.0
475,2013,Freshman and Sophomore Business Club,SAG,Departmental RSO,12,400.0
476,2013,"Future Business Leaders of America-Phi Beta Lambda, Inc.",SAG,Professional RSO,9,1400.0
477,2013,Global China Connection at Berkeley,SAG,Cultural & Identity/International RSO,2,275.0
478,2013,Haas Business School Association,SAG,Academic RSO,2,246.0
479,2013,Healing Arts Collective,SAG,Performing Arts RSO,1,150.0
480,2013,Hindu Students Council,SAG,Spiritual RSO,6,1141.0
481,2013,Hong Kong Student Association,SAG,Cultural & Identity/International RSO,21,440.0
482,2013,Human Rights of the Incarcerated Coalition,SAG,Service RSO,1,150.0
483,2013,Indian Students Association,SAG,Cultural & Identity/International RSO,10,2588.0
484,2013,UC Berkeley Indus,SAG,Cultural & Identity/Cultural & Ethnic RSO,25,7000.0
485,2013,Berkeley Business Society,SAG,Professional RSO,8,0.0
486,2013,International Justice Mission,SAG,Service RSO,3,122.0
487,2013,International Socialist Organization,SAG,Political & Advocacy RSO,1,98.0
488,2013,International Student Fellowship,SAG,Cultural & Identity/International RSO,2,0.0
489,2013,International Students' Advisory Committee,SAG,Cultural & Identity/International RSO,1,150.0
490,2013,International Students Association at Berkeley,SAG,Cultural & Identity/International RSO,13,528.0
491,2013,International Youth and Students for Social Equality,SAG,Political & Advocacy RSO,1,150.0
492,2013,InterVarsity Christian Fellowship,SAG,Spiritual RSO,15,3800.0
493,2013,Investment Banking Club,SAG,Professional RSO,1,150.0
494,2013,Iranian Student Alliance in America,SAG,Cultural & Identity/International RSO,10,261.0
495,2013,Iranian Students Cultural Organization,SAG,Cultural & Identity/Cultural & Ethnic RSO,17,2065.0
496,2013,Thaqalayn Islamic Society of Berkeley,SAG,Spiritual RSO,3,450.0
497,2013,Italian Society at Berkeley,SAG,Cultural & Identity/International RSO,13,1124.0
498,2013,Iu-Mien Student Union,SAG,Cultural & Identity/International RSO,7,506.0
499,2013,J Street U at Berkeley,SAG,Political & Advocacy RSO,1,150.0
500,2013,Jewish Student Union,SAG,Spiritual RSO,35,13260.0
501,2013,Kairos Christian Fellowship,SAG,Spiritual RSO,6,334.0
502,2013,Kairos Society for Entrepreneurship and Innovation,SAG,Professional RSO,2,300.0
503,2013,Kappa Gamma Delta,SAG,Professional RSO,11,1100.0
504,2013,Klesis,SAG,Spiritual RSO,2,300.0
505,2013,Koinonia Campus Fellowship,SAG,Spiritual RSO,9,696.0
506,2013,Korea Campus Crusade for Christ,SAG,Spiritual RSO,3,0.0
507,2013,Korean American Student Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,32,4642.0
508,2013,Korean Chamber Ensemble,SAG,Performing Arts RSO,3,250.0
509,2013,Korean Student Organizations (KSO),SAG,Cultural & Identity/Cultural & Ethnic RSO,1,274.0
510,2013,Korean Undergraduate Networking Association,SAG,Professional RSO,6,881.0
511,2013,Korean-American Scientists and Engineers Association (Silicon Valley Chapter),SAG,Academic RSO,2,0.0
512,2013,K-Popular at Berkeley,SAG,Cultural & Identity/Cultural & Ethnic RSO,3,0.0
513,2013,Latinx Pre-Law Society,SAG,Professional RSO,11,1200.0
514,2013,Lebanese Student Association at Berkeley (LSAB),SAG,Cultural & Identity/International RSO,1,150.0
515,2013,Lindy On Sproul,SAG,Performing Arts RSO,3,450.0
516,2013,Liberty in North Korea at Berkeley,SAG,Political & Advocacy RSO,9,697.0
517,2013,Logos,SAG,Spiritual RSO,1,150.0
518,2013,Malaria No More,SAG,Service RSO,1,150.0
519,2013,Mango Raasi,SAG,Performing Arts RSO,2,180.0
520,2013,Mariachi Luz de Oro,SAG,Performing Arts RSO,2,300.0
521,2013,Market-Inc.,SAG,Professional RSO,1,150.0
522,2013,"Molecular and Cell Biology, Cell Developmental, Neurobiological Association",SAG,Departmental RSO,2,215.0
523,2013,Mixed @ Berkeley Recruitment and Retention Center - MRRC,SAG,Sponsored RSO,17,982.0
524,2013,The Movement,SAG,Performing Arts RSO,13,3100.0
525,2013,Multi-Ethnic Student House,SAG,Cultural & Identity/Cultural & Ethnic RSO,1,150.0
526,2013,The Music Connection,SAG,Service RSO,5,0.0
527,2013,Muslim Student Association,SAG,Spiritual RSO,27,9562.0
528,2013,Nerdfighters of Berkeley,SAG,Recreational RSO,1,140.0
529,2013,Net Impact at Berkeley,SAG,Professional RSO,12,0.0
530,2013,Nigerian Students Association,SAG,Cultural & Identity/International RSO,1,150.0
531,2013,Nikkei Student Union,SAG,Cultural & Identity/International RSO,12,2312.0
532,2013,East Bay Community Builders,SAG,Service RSO,1,150.0
533,2013,Olive Tree Initiative,SAG,Sponsored RSO,3,625.0
534,2013,Omicron Delta Epsilon,SAG,Professional RSO,7,50.0
535,2013,Open University,SAG,Political & Advocacy RSO,1,150.0
536,2013,Oratory at Berkeley,SAG,Professional RSO,2,210.0
537,2013,Organization of African Students at Berkeley,SAG,Cultural & Identity/International RSO,1,150.0
538,2013,"Out in Science, Technology, Engineering, and Mathematics",SAG,Cultural & Identity/LGBTQ+ RSO,3,450.0
539,2013,Pakistani Student Association,SAG,Cultural & Identity/International RSO,10,2145.0
540,2013,Partnership for Pre-Professional Pilipinxs,SAG,Professional RSO,13,889.0
541,2013,PartySafe at Cal,SAG,Health & Wellness RSO,1,150.0
542,2013,Personal Finance Club,SAG,Professional RSO,1,150.0
543,2013,"Phi Alpha Delta Law Fraternity, International",SAG,Professional RSO,5,300.0
544,2013,Phi Alpha Theta,SAG,Academic RSO,9,647.0
545,2013,Phi Chi Pre-Health Fraternity,SAG,Professional RSO,3,250.0
546,2013,Phi Gamma Nu,SAG,Professional RSO,3,31.0
547,2013,Phi Sigma Pi National Honor Fraternity,SAG,Professional RSO,12,617.0
548,2013,Pi Sigma Epsilon,SAG,Professional RSO,1,150.0
549,2013,Pilipino American Alliance,SAG,Cultural & Identity/Cultural & Ethnic RSO,23,6815.0
550,2013,Pilipino Association for Health Careers,SAG,Professional RSO,21,3598.0
551,2013,"Pilipinx Association of Scientists, Architects, and Engineers",SAG,Professional RSO,25,0.0
552,2013,Pokemon Club at Berkeley,SAG,Recreational RSO,1,65.0
553,2013,PreDental Society,SAG,Professional RSO,31,86.0
554,2013,Pre-Health Society,SAG,Professional RSO,7,749.0
555,2013,Pre-Medical Asian Pacific American Medical Student Association at Berkeley,SAG,Professional RSO,1,150.0
556,2013,Pre-Nursing Society,SAG,Professional RSO,3,50.0
557,2013,"Pre-Pharmacy Informational, Learning and Leadership Society",SAG,Professional RSO,13,1969.0
558,2013,ProActive Wellness (PAW),SAG,Health & Wellness RSO,1,150.0
559,2013,Quidditch League at Berkeley,SAG,Recreational RSO,1,150.0
560,2013,Quiz Bowl Club,SAG,Recreational RSO,18,0.0
561,2013,Ra-On,SAG,Performing Arts RSO,3,550.0
562,2013,React to Film,SAG,Media & Film RSO,2,300.0
563,2013,Rubik's Cube Club at Berkeley,SAG,Recreational RSO,2,200.0
564,2013,Russian Student Association,SAG,Cultural & Identity/International RSO,10,400.0
565,2013,SACNAS at Berkeley: Undergraduate Chapter,SAG,Service RSO,1,150.0
566,2013,Salsa at Cal,SAG,Recreational RSO,3,280.0
567,2013,Sigma Alpha Nu,SAG,Academic RSO,6,0.0
568,2013,Sigma Eta Pi,SAG,Professional RSO,2,120.0
569,2013,Sikh Students Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,8,714.0
570,2013,Singapore Student Association,SAG,Cultural & Identity/International RSO,6,380.0
571,2013,Social Media Club at Berkeley,SAG,Technology RSO,1,150.0
572,2013,Society of Asian Scientists and Engineers,SAG,Professional RSO,2,150.0
573,2013,Society of Women in Science,SAG,Cultural & Identity/Women Interest RSO,1,150.0
574,2013,Sociological Research Symposium Committee,SAG,Academic RSO,1,150.0
575,2013,Speech and Debate at Berkeley,SAG,Academic RSO,4,1820.0
576,2013,Strait Talk,SAG,Cultural & Identity/International RSO,6,1696.0
577,2013,Student Commuters at Cal,SAG,Service RSO,6,171.0
578,2013,Student Human Resources Association,SAG,Professional RSO,2,72.0
579,2013,Translational Medicine & Stem Cell Association,SAG,Academic RSO,1,150.0
580,2013,Students for Hip Hop,SAG,Recreational RSO,13,3329.0
581,2013,Students for Integrative Medicine,SAG,Health & Wellness RSO,4,167.0
582,2013,Students for Justice in Palestine,SAG,Political & Advocacy RSO,8,482.0
583,2013,Students for Liberty,SAG,Political & Advocacy RSO,5,374.0
584,2013,"Students for Sensible Drug Policy, UC Berkeley Chapter",SAG,Political & Advocacy RSO,1,150.0
585,2013,Surfing Club at Berkeley,SAG,Recreational RSO,2,300.0
586,2013,Synesthesia Association at Berkeley,SAG,Academic RSO,1,140.0
587,2013,Taiwanese American Student Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,17,2132.0
588,2013,Taiwanese Student Association,SAG,Cultural & Identity/International RSO,17,1616.0
589,2013,TBD Comedy,SAG,Performing Arts RSO,2,250.0
590,2013,Berkeley Tennis Association,SAG,Recreational RSO,8,0.0
591,2013,Theatre Rice: Modern Asian-American Theater,SAG,Performing Arts RSO,14,3007.0
592,2013,THINK at Berkeley,SAG,Service RSO,1,150.0
593,2013,Thrive Dance Company,SAG,Performing Arts RSO,2,300.0
594,2013,Toxicology Student Association of Berkeley,SAG,Departmental RSO,3,205.0
595,2013,Tzu Chi Compassion Relief Foundation,SAG,Service RSO,6,328.0
596,2013,Union Salvadorena de Estudiantes Universitarios,SAG,Cultural & Identity/International RSO,1,150.0
597,2013,UC Jazz Ensembles,SAG,Performing Arts RSO,27,530.0
598,2013,UC Berkeley Men's Ice Hockey,SAG,Recreational RSO,2,300.0
599,2013,UC Berkeley Model United Nations,SAG,Academic RSO,21,6747.0
600,2013,Steel Bridge Competition Team,SAG,Academic RSO,1,200.0
601,2013,Undergraduate Finance Association|Undergraduate Management Consulting Group,SAG,Professional RSO,6,0.0
602,2013,Undergraduate Marketing Association,SAG,Academic RSO,17,600.0
603,2013,Understanding Physics,SAG,Academic RSO,1,150.0
604,2013,UC Rally Committee,SAG,Service RSO,113,36200.0
605,2013,Voyager Consulting,SAG,Professional RSO,2,300.0
606,2013,Women's Club Lacrosse,SAG,Recreational RSO,1,150.0
607,2013,Accountability and Transparency at Berkeley,SISG,Professional RSO,1,250.0
608,2013,Alternative Breaks,SISG,Service RSO,11,1202.0
609,2013,American Red Cross at Cal,SISG,Service RSO,9,2512.0
610,2013,Amnesty International,SISG,Service RSO,33,987.0
611,2013,Asian American and Pacific Islander Health Research Group,SISG,Health & Wellness RSO,1,250.0
612,2013,Spectrum: Autism at Cal,SISG,Political & Advocacy RSO,3,450.0
613,2013,Bay Area Environmentally Aware Consulting Network,SISG,Environmental & Sustainability RSO,6,0.0
614,2013,Berkeley Medical Reserve Corps,SISG,Health & Wellness RSO,1,250.0
615,2013,Bears for Elder Welfare,SISG,Service RSO,2,195.0
616,2013,Berkeley Cambodian Students Association,SISG,Cultural & Identity/International RSO,15,0.0
617,2013,Berkeley City College Service Community,SISG,Service RSO,2,280.0
618,2013,Engineers and Mentors of Berkeley,SISG,Academic RSO,5,250.0
619,2013,The Berkeley Project,SISG,Service RSO,7,1607.0
620,2013,Volunteer Income Tax Assistance Program,SISG,Service RSO,1,250.0
621,2013,Best Buddies at Berkeley,SISG,Service RSO,7,400.0
622,2013,Black Recruitment and Retention Center,SISG,Sponsored RSO,31,43165.0
623,2013,"Blueprint, Technology for Nonprofits",SISG,Service RSO,2,500.0
624,2013,bridges Multicultural Resource Center,SISG,Sponsored RSO,17,15000.0
625,2013,Cal Camp,SISG,Service RSO,65,14823.0
626,2013,Cal Community Music,SISG,Performing Arts RSO,29,250.0
627,2013,Cal Facilitation Team,SISG,Service RSO,2,500.0
628,2013,Cal in Local Government,SISG,Service RSO,6,1754.0
629,2013,Cal Queer & Asian,SISG,Cultural & Identity/LGBTQ+ RSO,5,1845.0
630,2013,Cal Scholars Chapter,SISG,Academic RSO,1,200.0
